host_since,host_location,host_is_superhost,host_identity_verified,host_has_profile_pic,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,number_of_reviews,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,instant_bookable,bathroom_type,has_license,has_terrace,has_wifi,pet_allowed,has_AC,has_kitchen
4495,spain,False,True,True,sants_montjuic,41.37811,2.12804,private_room,2,1.0,3.0,2.0,26.0,31.0,320.0,True,14,44,30,123.0,4.73,4.62,4.88,4.96,4.88,4.73,0.2,False,0,False,True,True,False,True,True
4070,spain,True,True,True,sants_montjuic,41.37243,2.16542,entire_home_apt,2,1.0,1.0,1.0,260.0,5.0,18.0,True,2,7,290,67.0,4.96,4.95,4.96,4.97,4.82,4.84,2.01,False,1,True,True,True,False,True,True
4511,spain,False,True,True,sants_montjuic,41.37374,2.15852,entire_home_apt,7,2.0,3.0,3.0,227.0,1.0,365.0,True,7,18,566,61.0,4.64,4.6,4.83,4.92,4.85,4.63,3.82,False,1,True,True,True,True,True,True
4472,spain,False,True,True,gracia,41.40385,2.1691,entire_home_apt,5,1.0,2.0,3.0,299.0,1.0,1125.0,True,11,41,87,56.0,4.23,4.24,4.47,4.69,4.74,4.04,0.9,True,1,True,True,True,True,True,True
4466,spain,True,True,True,sant_marti,41.4016,2.19424,private_room,1,2.0,1.0,1.0,80.0,5.0,1125.0,True,18,48,295,66.0,4.62,4.45,4.8,4.78,4.63,4.6,2.01,False,1,False,False,True,False,False,True
4505,spain,False,True,True,gracia,41.40413,2.15692,entire_home_apt,4,1.0,2.0,4.0,110.0,31.0,1125.0,True,0,0,109,112.0,4.71,4.73,4.77,4.81,4.85,4.6,0.81,False,1,True,True,True,True,True,True
4472,spain,False,True,True,horta_guinardo,41.41011,2.16976,entire_home_apt,2,1.0,1.0,1.0,241.0,1.0,1125.0,True,15,45,88,75.0,4.16,4.25,4.69,4.76,4.52,4.08,0.9,True,1,True,False,True,True,True,True
4674,spain,False,True,True,ciutat_vella,41.38355,2.17156,entire_home_apt,3,1.0,1.0,2.0,37.0,32.0,330.0,True,0,12,11,714.0,4.25,4.36,4.91,4.82,5.0,4.27,0.08,False,1,False,True,True,False,True,True
4500,spain,True,True,True,ciutat_vella,41.37973,2.17458,entire_home_apt,5,2.0,2.0,3.0,421.0,1.0,365.0,True,2,2,186,69.0,4.7,4.81,4.69,4.82,4.89,4.65,1.53,False,1,True,True,True,False,True,True
4479,spain,True,True,True,ciutat_vella,41.37948,2.17666,entire_home_apt,4,2.0,2.0,2.0,120.0,32.0,160.0,True,12,28,7,261.0,5.0,4.57,4.86,5.0,5.0,4.71,0.05,False,1,False,True,True,False,True,True
4635,spain,False,True,True,ciutat_vella,41.3884,2.17936,entire_home_apt,4,1.0,1.0,2.0,250.0,2.0,1125.0,True,28,58,3,4329.0,5.0,4.67,4.33,5.0,5.0,4.33,0.02,False,1,False,False,True,False,True,True
4452,spain,True,True,True,eixample,41.39795,2.17166,entire_home_apt,3,2.0,2.0,2.0,320.0,5.0,30.0,True,4,8,191,66.0,4.91,4.84,4.85,4.95,4.97,4.79,1.75,False,1,True,True,True,False,True,True
4499,spain,True,True,True,sarria_sant_gervasi,41.40864,2.14557,entire_home_apt,8,3.5,4.0,5.0,612.0,2.0,1125.0,True,0,4,94,369.0,4.81,4.8,4.95,4.94,4.76,4.58,0.77,False,1,True,False,True,True,True,True
4635,spain,False,True,True,ciutat_vella,41.38467,2.18016,entire_home_apt,6,1.0,3.0,4.0,483.0,1.0,365.0,True,28,58,4,56.0,4.75,5.0,5.0,5.0,4.75,4.25,0.03,False,1,False,True,True,False,True,True
4754,spain,True,True,True,eixample,41.39144,2.16128,entire_home_apt,4,1.5,2.0,4.0,314.0,1.0,1125.0,True,1,3,420,55.0,4.83,4.88,4.85,4.88,4.96,4.76,2.88,False,1,True,True,True,False,True,True
4491,spain,False,False,True,eixample,41.39774,2.18218,private_room,2,2.0,1.0,1.0,60.0,31.0,1125.0,True,14,44,86,1618.0,4.91,4.91,4.97,4.97,4.91,4.92,0.65,True,1,True,False,True,False,True,True
4516,spain,False,True,True,eixample,41.39202,2.17246,private_room,2,1.0,1.0,1.0,37.0,31.0,90.0,True,2,5,284,66.0,4.79,4.78,4.92,4.86,4.9,4.77,1.93,True,0,False,True,True,False,True,True
4491,spain,False,False,True,eixample,41.39829,2.1812,private_room,1,2.0,1.0,1.0,45.0,31.0,1125.0,True,14,44,116,1710.0,4.8,4.86,4.92,4.92,4.83,4.76,0.79,True,1,False,False,True,False,True,True
4450,spain,True,True,True,eixample,41.39161,2.15782,entire_home_apt,2,1.0,2.0,2.0,205.0,5.0,91.0,True,3,13,156,68.0,4.89,4.82,4.95,4.96,4.95,4.73,1.07,False,1,True,True,True,False,True,True
4490,spain,False,True,True,gracia,41.40002,2.1579,entire_home_apt,6,2.0,2.0,3.0,145.0,2.0,30.0,True,1,4,380,53.0,4.64,4.6,4.75,4.81,4.92,4.64,2.6,False,1,True,True,True,False,True,True
4448,spain,False,True,True,sant_andreu,41.42257,2.18047,entire_home_apt,4,2.0,3.0,3.0,140.0,7.0,1125.0,True,2,14,32,72.0,4.59,4.91,4.94,4.91,4.5,4.66,0.24,False,1,True,False,True,False,True,True
4487,no_info,False,False,True,eixample,41.3879153,2.1522402,entire_home_apt,3,1.0,2.0,2.0,368.0,1.0,365.0,True,18,41,49,137.0,4.63,4.78,4.9,4.88,4.71,4.51,0.33,True,1,True,False,True,False,True,True
4635,spain,False,True,True,eixample,41.40376,2.17292,entire_home_apt,5,1.0,2.0,5.0,294.0,1.0,1125.0,True,30,60,7,284.0,4.2,4.57,4.57,4.71,4.71,3.71,0.05,False,1,False,False,True,False,True,True
4568,spain,True,True,True,ciutat_vella,41.3757,2.17101,private_room,2,2.0,2.0,0.0,19.0,31.0,90.0,True,14,15,36,180.0,4.82,4.81,4.89,4.81,4.89,4.86,0.25,True,0,False,False,True,False,True,True
4870,spain,True,True,True,ciutat_vella,41.37779,2.16729,entire_home_apt,6,1.0,2.0,6.0,360.0,6.0,600.0,True,2,9,68,173.0,4.69,4.63,4.85,4.91,4.51,4.49,0.5,True,1,True,True,True,False,True,True
4487,spain,False,True,True,eixample,41.40998,2.17553,entire_home_apt,5,1.0,2.0,4.0,192.0,4.0,1124.0,True,7,11,190,89.0,4.65,4.74,4.83,4.85,4.82,4.58,1.31,True,1,True,False,True,False,True,True
4487,spain,True,True,True,ciutat_vella,41.37733,2.17651,private_room,1,1.0,1.0,0.0,35.0,31.0,62.0,True,0,3,361,125.0,4.78,4.75,4.86,4.87,4.91,4.76,2.52,False,0,False,False,True,True,True,True
4870,spain,True,True,True,ciutat_vella,41.37701,2.16663,entire_home_apt,4,1.0,2.0,3.0,242.0,6.0,60.0,True,2,6,40,115.0,4.88,4.7,4.9,4.93,4.72,4.67,0.3,True,1,True,False,True,False,True,True
4684,spain,False,True,True,ciutat_vella,41.38734,2.18018,entire_home_apt,3,1.0,1.0,2.0,150.0,4.0,1125.0,True,2,9,231,71.0,4.7,4.68,4.86,4.84,4.87,4.44,1.57,False,1,True,True,True,True,True,True
4723,spain,False,True,True,eixample,41.40012,2.1756,entire_home_apt,6,2.0,3.0,4.0,230.0,2.0,365.0,True,2,4,90,67.0,4.69,4.81,4.78,4.76,4.78,4.57,0.62,False,1,True,True,True,False,True,True
4684,spain,False,True,True,eixample,41.38946,2.17593,entire_home_apt,4,1.0,2.0,3.0,241.0,4.0,1124.0,True,0,13,101,63.0,4.64,4.6,4.8,4.73,4.88,4.44,0.69,False,1,True,True,True,False,True,True
4684,spain,False,True,True,ciutat_vella,41.38139,2.16692,entire_home_apt,4,1.0,1.0,2.0,156.0,4.0,1125.0,True,11,21,212,58.0,4.78,4.79,4.82,4.87,4.71,4.61,1.45,False,1,True,True,True,False,True,True
4723,spain,False,True,True,eixample,41.4003,2.17502,entire_home_apt,8,2.0,4.0,6.0,400.0,2.0,360.0,True,2,2,152,79.0,4.69,4.82,4.74,4.68,4.74,4.69,1.05,False,1,True,True,True,False,True,True
4444,spain,True,True,True,sant_marti,41.39095,2.1964,entire_home_apt,5,1.5,2.0,4.0,292.0,3.0,365.0,True,1,2,45,63.0,4.8,4.71,4.87,4.91,4.89,4.67,0.31,True,1,True,True,True,True,True,True
4755,spain,True,True,True,eixample,41.39506,2.17308,entire_home_apt,8,2.0,4.0,5.0,393.0,2.0,60.0,True,4,17,604,65.0,4.8,4.81,4.89,4.92,4.87,4.79,4.52,False,1,True,True,True,False,True,True
4957,spain,False,True,True,ciutat_vella,41.38046,2.17822,entire_home_apt,4,2.0,2.0,0.0,209.0,31.0,1125.0,True,9,21,36,94.0,4.41,3.75,4.89,4.83,4.72,4.28,0.25,True,1,False,True,True,False,True,True
4640,no_info,True,True,True,eixample,41.3888,2.15898,entire_home_apt,5,2.0,3.0,4.0,331.0,3.0,1125.0,True,7,15,342,66.0,4.61,4.58,4.7,4.8,4.85,4.61,2.36,False,1,True,True,True,True,True,True
4442,spain,True,True,True,eixample,41.39646,2.17132,entire_home_apt,4,1.0,2.0,2.0,210.0,4.0,160.0,True,3,5,178,78.0,4.78,4.84,4.8,4.79,4.88,4.73,1.36,False,1,True,True,True,False,True,True
4566,spain,True,True,True,eixample,41.40162,2.18287,private_room,2,1.5,1.0,1.0,61.0,31.0,60.0,True,3,19,337,65.0,4.74,4.74,4.85,4.9,4.81,4.7,2.32,False,0,False,True,True,False,False,False
4640,no_info,True,True,True,sants_montjuic,41.37501,2.16009,entire_home_apt,8,2.0,4.0,4.0,341.0,3.0,1124.0,True,7,13,309,70.0,4.54,4.55,4.62,4.69,4.76,4.57,2.14,False,1,True,True,True,True,True,True
4518,spain,True,True,True,eixample,41.396084,2.168906,entire_home_apt,2,1.0,1.0,2.0,165.0,2.0,17.0,True,16,29,157,63.0,4.71,4.71,4.85,4.85,4.89,4.54,1.07,False,1,True,False,True,False,True,True
4470,spain,True,True,True,gracia,41.39822,2.16081,entire_home_apt,4,1.0,2.0,3.0,251.0,3.0,1125.0,True,0,5,96,65.0,4.86,4.94,4.93,4.97,4.97,4.74,0.94,False,1,True,True,True,True,True,True
4439,spain,True,True,True,gracia,41.39807,2.15483,private_room,2,1.0,1.0,0.0,40.0,31.0,90.0,True,29,55,145,399.0,4.73,4.78,4.9,4.81,4.94,4.68,1.14,False,1,False,False,True,False,True,False
4470,spain,True,True,True,sarria_sant_gervasi,41.39871,2.15292,entire_home_apt,4,2.0,2.0,3.0,288.0,6.0,365.0,True,0,13,74,157.0,4.85,4.86,4.97,5.0,4.85,4.68,0.66,False,1,True,True,True,True,True,True
4438,spain,True,True,True,eixample,41.37535,2.16727,entire_home_apt,11,2.0,4.0,9.0,642.0,3.0,45.0,True,2,19,762,53.0,4.94,4.92,4.95,4.97,4.84,4.85,5.22,True,1,True,True,True,False,True,True
4470,spain,True,True,True,gracia,41.3990403,2.1527793,entire_home_apt,4,2.0,2.0,3.0,271.0,4.0,365.0,True,2,5,87,55.0,4.9,4.88,4.91,4.91,4.85,4.69,0.87,False,1,True,True,True,True,True,True
4436,other,True,True,True,eixample,41.39877,2.17755,entire_home_apt,2,1.0,1.0,1.0,283.0,5.0,30.0,True,3,19,202,65.0,4.75,4.87,4.8,4.85,4.85,4.69,1.52,False,1,True,True,True,False,True,True
4395,spain,False,True,True,sant_marti,41.39698,2.19963,entire_home_apt,4,1.0,2.0,2.0,140.0,4.0,28.0,True,3,10,179,69.0,4.66,4.75,4.82,4.76,4.69,4.56,1.26,False,1,True,True,True,False,True,True
4438,spain,True,True,True,eixample,41.37535,2.16727,entire_home_apt,9,2.0,3.0,8.0,535.0,3.0,90.0,True,7,16,588,58.0,4.96,4.92,4.98,4.97,4.83,4.87,4.1,True,1,True,True,True,False,True,True
4435,spain,True,True,True,eixample,41.38075,2.15804,entire_home_apt,6,1.0,2.0,4.0,180.0,3.0,30.0,True,2,8,533,53.0,4.86,4.91,4.97,4.96,4.89,4.84,3.7,False,1,True,True,True,False,True,True
5128,spain,True,True,True,eixample,41.38324,2.15969,entire_home_apt,4,1.0,2.0,2.0,180.0,2.0,364.0,True,5,7,391,58.0,4.6,4.63,4.81,4.84,4.92,4.54,2.73,False,1,True,False,True,True,True,True
4635,spain,False,True,True,eixample,41.40263,2.17072,entire_home_apt,5,1.0,2.0,2.0,294.0,1.0,1125.0,True,30,60,4,1785.0,3.75,4.0,5.0,4.75,4.75,3.5,0.06,False,1,True,False,True,False,True,True
4635,spain,False,True,True,eixample,41.40213,2.17083,entire_home_apt,4,1.0,1.0,3.0,284.0,1.0,1125.0,True,30,60,2,3353.0,4.0,4.0,4.5,4.5,4.5,4.0,0.02,False,1,False,False,True,False,True,True
4369,spain,True,True,True,sarria_sant_gervasi,41.40235,2.14709,private_room,1,1.0,1.0,1.0,92.0,2.0,3.0,True,5,5,27,54.0,4.93,5.0,4.93,5.0,4.89,4.81,1.63,True,0,False,False,True,False,True,True
4936,spain,False,True,True,ciutat_vella,41.38192,2.1669,entire_home_apt,4,1.0,4.0,4.0,70.0,28.0,1125.0,True,0,13,1,4002.0,4.0,5.0,4.0,5.0,5.0,3.0,0.01,False,1,False,True,True,False,True,True
4423,spain,True,True,True,ciutat_vella,41.38361,2.18552,private_room,1,1.0,1.0,1.0,51.0,32.0,32.0,True,2,32,52,214.0,4.8,4.67,4.87,4.88,5.0,4.81,0.39,False,0,False,False,True,False,True,True
4506,spain,False,True,True,sant_marti,41.40286,2.19615,entire_home_apt,4,1.0,1.0,1.0,215.0,2.0,60.0,True,2,10,140,55.0,4.62,4.7,4.71,4.64,4.66,4.44,1.02,True,1,True,True,True,False,True,True
4365,spain,False,True,True,sants_montjuic,41.37335,2.15589,entire_home_apt,5,1.0,2.0,2.0,150.0,3.0,1125.0,True,3,4,138,58.0,4.65,4.64,4.81,4.79,4.72,4.54,0.97,False,1,True,True,True,False,True,True
4423,spain,False,True,True,eixample,41.38201,2.14828,entire_home_apt,5,2.0,3.0,4.0,191.0,4.0,120.0,True,3,9,229,69.0,4.58,4.64,4.88,4.89,4.66,4.57,1.68,False,1,True,False,True,False,True,True
4365,spain,True,True,True,eixample,41.39025,2.16474,entire_home_apt,7,2.0,3.0,4.0,564.0,3.0,330.0,True,3,6,402,52.0,4.89,4.84,4.91,4.9,4.95,4.79,3.21,True,1,True,True,True,True,True,True
4364,spain,True,True,True,sant_marti,41.40062,2.18952,entire_home_apt,6,1.0,3.0,4.0,273.0,3.0,90.0,True,19,19,273,77.0,4.82,4.67,4.92,4.91,4.51,4.67,1.94,True,1,True,True,True,False,True,True
4423,spain,False,True,True,ciutat_vella,41.3851,2.18164,entire_home_apt,2,1.0,1.0,1.0,100.0,32.0,1125.0,True,14,44,45,3261.0,4.82,4.84,4.91,4.89,4.86,4.73,0.31,False,1,False,False,True,False,True,True
4421,spain,True,True,True,eixample,41.37641,2.15895,entire_home_apt,2,1.0,1.0,1.0,119.0,1.0,1125.0,True,0,4,787,54.0,4.76,4.77,4.91,4.93,4.84,4.71,5.53,False,1,True,False,True,False,True,True
4439,spain,True,True,True,sarria_sant_gervasi,41.39748,2.15357,private_room,2,1.0,1.0,0.0,40.0,31.0,90.0,True,27,57,100,681.0,4.84,4.8,4.88,4.82,4.94,4.84,0.73,False,0,False,False,True,False,True,False
4360,spain,False,True,True,eixample,41.3773,2.16308,entire_home_apt,3,0.0,1.0,1.0,120.0,1.0,30.0,True,2,3,293,71.0,4.41,4.49,4.73,4.83,4.7,4.34,2.06,True,1,True,True,True,False,True,True
4418,spain,False,False,True,ciutat_vella,41.38039,2.17739,private_room,4,1.0,2.0,2.0,85.0,3.0,100.0,True,2,4,245,63.0,4.77,4.86,4.89,4.89,4.85,4.75,1.78,False,1,False,True,True,False,True,False
4418,spain,True,True,True,sants_montjuic,41.36886,2.13279,entire_home_apt,3,1.0,1.0,1.0,62.0,32.0,1125.0,True,0,0,41,77.0,4.9,4.88,4.98,4.98,4.59,4.76,0.29,False,1,False,True,True,False,True,True
4418,spain,True,True,True,eixample,41.38192,2.15563,private_room,2,2.0,1.0,1.0,41.0,30.0,360.0,True,4,34,110,308.0,4.89,4.95,4.95,4.9,4.93,4.85,0.79,False,0,True,False,True,False,True,True
4360,spain,True,True,True,sants_montjuic,41.37353,2.16131,entire_home_apt,4,1.0,1.0,0.0,169.0,3.0,1125.0,True,3,6,219,62.0,4.68,4.77,4.83,4.8,4.79,4.53,1.53,True,1,False,True,True,False,True,True
4418,spain,True,True,True,eixample,41.3819,2.15419,private_room,2,1.0,1.0,0.0,37.0,30.0,100.0,True,1,15,88,363.0,4.75,4.92,4.92,4.84,4.88,4.66,0.61,False,1,True,False,True,False,True,True
4428,spain,False,True,True,sants_montjuic,41.37518,2.14026,entire_home_apt,2,1.0,1.0,1.0,189.0,5.0,30.0,True,0,0,50,185.0,4.74,4.65,4.83,4.88,4.75,4.65,0.35,False,1,True,True,True,False,True,True
5040,spain,True,True,True,ciutat_vella,41.37877,2.19063,entire_home_apt,2,1.0,1.0,1.0,60.0,32.0,365.0,True,5,7,68,158.0,4.93,4.73,4.96,5.0,4.93,4.83,0.5,False,1,False,True,True,False,True,True
4354,spain,True,True,True,sant_marti,41.40194,2.20217,private_room,1,1.0,1.0,1.0,39.0,32.0,35.0,True,0,12,256,84.0,4.83,4.93,4.92,4.95,4.86,4.83,1.9,False,1,False,True,True,False,True,True
4352,spain,False,True,True,eixample,41.39362,2.16868,entire_home_apt,10,5.5,4.0,6.0,699.0,3.0,1124.0,True,5,16,244,115.0,4.83,4.86,4.88,4.91,4.99,4.7,1.73,False,1,True,True,True,False,True,True
4415,spain,True,True,True,eixample,41.40315,2.18462,private_room,2,1.5,1.0,1.0,30.0,30.0,365.0,True,5,35,52,371.0,4.56,4.85,4.81,4.73,4.6,4.69,0.54,True,0,True,False,True,False,True,True
4413,spain,False,True,True,eixample,41.3969,2.17842,entire_home_apt,11,3.0,4.0,8.0,529.0,3.0,45.0,True,6,8,122,70.0,4.85,4.84,4.92,4.93,4.84,4.78,0.87,True,1,True,True,True,True,True,True
4352,spain,False,True,True,sarria_sant_gervasi,41.39679,2.14705,entire_home_apt,5,1.0,2.0,3.0,150.0,3.0,1124.0,True,1,3,373,69.0,4.67,4.78,4.85,4.9,4.64,4.63,2.62,False,1,True,False,True,False,True,True
4432,spain,True,True,True,sarria_sant_gervasi,41.41015,2.14451,entire_home_apt,11,2.5,4.0,7.0,265.0,2.0,1125.0,True,1,2,501,66.0,4.86,4.84,4.89,4.91,4.66,4.81,3.45,False,1,True,True,True,True,True,True
4517,spain,False,True,True,ciutat_vella,41.38245,2.1841,private_room,1,1.0,1.0,2.0,45.0,2.0,50.0,True,0,0,1,226.0,5.0,5.0,5.0,5.0,5.0,4.0,0.17,True,1,False,False,True,False,False,True
4410,spain,False,True,True,sant_marti,41.399,2.2062,entire_home_apt,7,2.0,3.0,5.0,255.0,3.0,90.0,True,8,17,228,70.0,4.67,4.71,4.75,4.75,4.77,4.51,1.57,False,1,True,True,True,False,True,True
4648,spain,False,True,True,eixample,41.39401,2.17159,entire_home_apt,5,1.0,1.0,2.0,326.0,2.0,365.0,True,14,32,134,69.0,4.5,4.54,4.68,4.66,4.9,4.54,1.37,True,1,True,True,True,False,True,True
4370,spain,True,True,True,eixample,41.38584,2.14458,private_room,1,1.0,1.0,1.0,33.0,31.0,365.0,True,13,43,1,249.0,5.0,5.0,5.0,5.0,5.0,4.0,0.15,False,0,True,True,True,False,True,True
4635,spain,False,True,True,ciutat_vella,41.38188,2.18968,entire_home_apt,3,1.0,1.0,2.0,393.0,2.0,330.0,True,30,60,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,False,True,False,True,True
4409,spain,True,True,True,sant_marti,41.40231,2.20085,private_room,2,2.0,1.0,1.0,21.0,31.0,93.0,True,26,43,159,65.0,4.77,4.76,4.89,4.76,4.85,4.75,1.17,False,1,True,True,True,False,True,True
4370,spain,True,True,True,eixample,41.38527512062284,2.1469959661827978,private_room,4,1.0,1.0,1.0,25.0,31.0,365.0,True,0,0,8,159.0,4.75,5.0,4.88,4.75,5.0,4.75,0.14,False,0,True,True,True,False,True,True
4424,spain,True,True,True,eixample,41.40275,2.17698,entire_home_apt,2,1.0,1.0,1.0,144.0,6.0,1125.0,True,1,16,422,56.0,4.77,4.73,4.86,4.95,4.89,4.71,2.92,False,1,True,True,True,False,True,True
4414,spain,True,True,True,eixample,41.37971,2.1575,entire_home_apt,6,1.0,2.0,3.0,180.0,2.0,30.0,True,4,10,393,59.0,4.82,4.87,4.98,4.98,4.89,4.78,2.86,False,1,True,True,True,False,True,True
4348,spain,True,True,True,sant_marti,41.40924,2.20118,entire_home_apt,4,1.0,1.0,2.0,130.0,3.0,1125.0,True,5,6,297,60.0,4.76,4.9,4.9,4.87,4.53,4.66,2.67,False,1,True,True,True,True,True,True
4122,spain,True,True,True,eixample,41.39987,2.17047,entire_home_apt,5,1.0,2.0,1.0,175.0,3.0,30.0,True,0,5,578,62.0,4.87,4.87,4.9,4.95,4.89,4.83,3.99,False,1,True,True,True,False,True,True
4408,spain,True,True,True,sant_marti,41.40828,2.19255,entire_home_apt,4,1.0,2.0,3.0,209.0,3.0,30.0,True,9,21,231,55.0,4.81,4.92,4.92,4.96,4.77,4.69,1.62,False,1,True,False,True,False,True,True
4405,spain,True,True,True,gracia,41.40709,2.15523,entire_home_apt,6,1.0,2.0,4.0,254.0,1.0,1125.0,True,1,22,431,67.0,4.8,4.78,4.85,4.86,4.81,4.71,3.13,True,1,True,True,True,True,True,True
4347,spain,False,True,True,sant_marti,41.39181,2.18511,private_room,2,1.0,1.0,1.0,56.0,1.0,30.0,True,0,0,39,55.0,4.74,4.69,5.0,4.85,4.95,4.72,0.33,False,1,False,False,True,False,False,True
4403,spain,True,True,True,ciutat_vella,41.377438,2.188638,entire_home_apt,4,1.0,2.0,4.0,350.0,3.0,1125.0,True,3,15,144,60.0,4.9,4.88,4.94,4.9,4.96,4.71,1.07,False,1,True,True,True,False,True,True
4397,spain,True,True,True,horta_guinardo,41.42593,2.16748,entire_home_apt,2,1.0,1.0,2.0,45.0,31.0,450.0,True,0,0,58,98.0,4.86,4.83,4.9,4.86,4.69,4.81,0.41,False,1,True,True,True,True,True,True
4394,spain,False,True,True,ciutat_vella,41.3848,2.16546,entire_home_apt,6,1.5,3.0,6.0,236.0,2.0,30.0,True,4,8,210,54.0,4.71,4.68,4.78,4.67,4.92,4.59,1.46,False,1,True,True,True,False,True,True
4635,spain,False,True,True,eixample,41.40187,2.17208,entire_home_apt,3,1.0,1.0,2.0,151.0,31.0,730.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,False,True,False,True,True
4458,spain,False,True,True,eixample,41.40118,2.17793,entire_home_apt,6,1.0,2.0,3.0,192.0,1.0,1125.0,True,7,19,99,660.0,4.26,4.31,4.3,4.33,4.84,4.16,0.88,False,1,True,True,True,False,True,True
4354,spain,True,True,True,gracia,41.40237,2.15865,entire_home_apt,3,1.0,2.0,3.0,174.0,3.0,364.0,True,1,3,429,55.0,4.78,4.81,4.87,4.92,4.87,4.68,3.07,False,1,True,False,True,True,True,True
4391,spain,True,True,True,sants_montjuic,41.37206,2.14117,private_room,2,1.0,1.0,1.0,60.0,2.0,10.0,True,0,0,337,53.0,4.86,4.93,4.92,4.93,4.75,4.83,3.06,True,0,True,False,True,False,True,True
4498,spain,False,True,True,ciutat_vella,41.38852,2.17758,private_room,1,1.0,1.0,1.0,75.0,90.0,180.0,True,14,44,24,328.0,4.58,4.75,4.58,4.67,4.88,4.38,0.18,False,0,False,True,True,False,False,True
4340,spain,True,True,True,eixample,41.38734,2.16448,entire_home_apt,2,1.0,1.0,1.0,252.0,3.0,30.0,True,5,20,85,63.0,4.96,4.96,4.99,4.95,4.94,4.87,0.78,False,1,True,True,True,False,True,True
4388,spain,False,True,True,eixample,41.39978,2.18291,private_room,2,1.0,1.0,1.0,59.0,2.0,20.0,True,0,0,46,57.0,4.72,4.67,4.91,4.89,4.87,4.77,0.36,False,0,True,False,True,False,True,True
4340,spain,True,True,True,eixample,41.38686,2.16449,entire_home_apt,4,2.0,2.0,3.0,364.0,3.0,30.0,True,0,1,105,66.0,4.85,4.87,4.92,4.95,4.98,4.75,0.95,False,1,True,True,True,False,True,True
4386,other,False,True,True,sant_marti,41.40618,2.20279,entire_home_apt,6,2.0,2.0,2.0,286.0,4.0,730.0,True,3,7,73,71.0,4.68,4.55,4.68,4.67,4.7,4.51,0.52,False,1,True,True,True,False,True,True
4498,spain,False,True,True,ciutat_vella,41.3902,2.17911,private_room,1,1.0,1.0,2.0,90.0,12.0,180.0,True,14,26,30,706.0,4.67,4.63,4.8,4.8,4.87,4.67,0.28,False,1,False,True,True,False,False,True
5214,spain,False,True,True,eixample,41.39078,2.15916,entire_home_apt,10,7.5,7.0,9.0,500.0,5.0,31.0,True,4,14,1,2282.0,4.0,4.0,5.0,5.0,5.0,4.0,0.01,False,1,False,True,True,False,True,True
4389,spain,True,True,True,eixample,41.39544,2.17887,entire_home_apt,5,2.0,3.0,4.0,511.0,5.0,60.0,True,4,17,89,58.0,4.89,4.92,4.97,4.98,4.93,4.69,0.75,False,1,True,False,True,False,True,True
4331,spain,False,True,True,sants_montjuic,41.37455,2.16669,entire_home_apt,4,1.0,2.0,3.0,199.0,4.0,124.0,True,3,13,353,65.0,4.52,4.61,4.85,4.83,4.75,4.43,2.56,True,1,True,True,True,False,True,True
4687,spain,False,True,True,eixample,41.38496,2.14292,entire_home_apt,10,3.0,4.0,9.0,271.0,2.0,90.0,True,1,4,58,69.0,4.16,4.45,4.71,4.64,4.62,4.1,0.44,True,1,True,True,True,True,True,True
4380,spain,False,True,True,eixample,41.37752,2.16021,entire_home_apt,4,1.0,2.0,4.0,173.0,1.0,365.0,True,3,3,222,81.0,4.52,4.69,4.89,4.87,4.7,4.44,1.55,True,1,True,True,True,False,True,True
4326,spain,False,True,True,eixample,41.39884,2.17697,entire_home_apt,6,2.0,4.0,5.0,318.0,3.0,365.0,True,6,15,11,112.0,4.55,4.55,4.64,4.55,4.82,4.18,0.14,True,1,True,False,True,False,True,True
4379,spain,True,True,True,les_corts,41.37606,2.12222,entire_home_apt,5,2.0,3.0,3.0,109.0,21.0,500.0,True,1,4,6,62.0,4.83,4.83,4.67,4.83,5.0,4.83,0.1,False,1,False,True,True,False,True,True
4326,spain,False,True,True,eixample,41.39884,2.17697,entire_home_apt,2,1.0,1.0,1.0,246.0,3.0,365.0,True,24,51,50,71.0,4.64,4.82,4.8,4.82,4.8,4.4,0.67,True,1,True,True,True,False,True,True
4380,spain,False,True,True,eixample,41.38083,2.15674,private_room,1,1.5,1.0,0.0,35.0,30.0,1125.0,True,4,4,16,1863.0,4.75,4.63,5.0,5.0,5.0,4.67,0.18,False,0,False,False,True,False,False,True
4326,spain,False,True,True,eixample,41.39786,2.17583,entire_home_apt,2,1.0,1.0,1.0,260.0,1.0,365.0,True,21,34,36,124.0,4.53,4.75,4.5,4.58,4.72,4.39,0.51,True,1,True,True,True,False,True,True
4326,spain,False,True,True,eixample,41.39884,2.17697,entire_home_apt,4,1.5,2.0,4.0,282.0,3.0,365.0,True,7,20,3,2241.0,4.33,4.67,3.33,3.67,4.33,4.0,0.04,True,1,True,True,True,False,True,True
